date,year,month,quarter,brand,therapy_area,region,territory,rep_id,units_sold,revenue_usd,market_share_pct
2023-08-01,2023,8,Q3,BrandD,Respiratory,East,E-303,REP_E-303,4324,342240.89,12.0
2023-09-01,2023,9,Q3,BrandD,Respiratory,East,E-303,REP_E-303,4196,335876.17,31.67
2023-10-01,2023,10,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3621,273647.11,27.7
2023-11-01,2023,11,Q4,BrandD,Respiratory,East,E-303,REP_E-303,3683,288099.07,14.76
2023-12-01,2023,12,Q4,BrandD,Respiratory,East,E-303,REP_E-303,4212,325657.66,9.68
2021-01-01,2021,1,Q1,BrandD,Respiratory,West,W-401,REP_W-401,2637,186903.21,23.16
2021-02-01,2021,2,Q1,BrandD,Respiratory,West,W-401,REP_W-401,2616,185083.87,21.03
2021-03-01,2021,3,Q1,BrandD,Respiratory,West,W-401,REP_W-401,3024,212458.69,11.11
2021-04-01,2021,4,Q2,BrandD,Respiratory,West,W-401,REP_W-401,2862,209923.65,17.02
2021-05-01,2021,5,Q2,BrandD,Respiratory,West,W-401,REP_W-401,3457,240754.19,10.38
2021-06-01,2021,6,Q2,BrandD,Respiratory,West,W-401,REP_W-401,2918,210081.95,22.95
2021-07-01,2021,7,Q3,BrandD,Respiratory,West,W-401,REP_W-401,2837,202578.65,18.72
2021-08-01,2021,8,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3146,228681.55,26.67
2021-09-01,2021,9,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3273,228961.68,13.29
2021-10-01,2021,10,Q4,BrandD,Respiratory,West,W-401,REP_W-401,2478,173116.56,11.95
2021-11-01,2021,11,Q4,BrandD,Respiratory,West,W-401,REP_W-401,2723,197295.0,17.75
2021-12-01,2021,12,Q4,BrandD,Respiratory,West,W-401,REP_W-401,2617,187125.65,30.24
2022-01-01,2022,1,Q1,BrandD,Respiratory,West,W-401,REP_W-401,2868,197060.34,25.05
2022-02-01,2022,2,Q1,BrandD,Respiratory,West,W-401,REP_W-401,2954,207181.82,18.05
2022-03-01,2022,3,Q1,BrandD,Respiratory,West,W-401,REP_W-401,3483,248855.7,20.41
2022-04-01,2022,4,Q2,BrandD,Respiratory,West,W-401,REP_W-401,3232,232990.78,10.02
2022-05-01,2022,5,Q2,BrandD,Respiratory,West,W-401,REP_W-401,3809,266392.35,31.63
2022-06-01,2022,6,Q2,BrandD,Respiratory,West,W-401,REP_W-401,3360,224341.51,23.99
2022-07-01,2022,7,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3747,268445.22,14.85
2022-08-01,2022,8,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3467,239813.55,22.06
2022-09-01,2022,9,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3811,259301.01,10.63
2022-10-01,2022,10,Q4,BrandD,Respiratory,West,W-401,REP_W-401,2772,185403.79,31.18
2022-11-01,2022,11,Q4,BrandD,Respiratory,West,W-401,REP_W-401,2801,201826.07,12.19
2022-12-01,2022,12,Q4,BrandD,Respiratory,West,W-401,REP_W-401,3637,258529.41,23.55
2023-01-01,2023,1,Q1,BrandD,Respiratory,West,W-401,REP_W-401,2978,210189.57,13.89
2023-02-01,2023,2,Q1,BrandD,Respiratory,West,W-401,REP_W-401,3119,227282.86,25.22
2023-03-01,2023,3,Q1,BrandD,Respiratory,West,W-401,REP_W-401,3214,230779.67,26.64
2023-04-01,2023,4,Q2,BrandD,Respiratory,West,W-401,REP_W-401,4041,295771.72,24.16
2023-05-01,2023,5,Q2,BrandD,Respiratory,West,W-401,REP_W-401,3371,232349.03,22.75
2023-06-01,2023,6,Q2,BrandD,Respiratory,West,W-401,REP_W-401,3880,274904.88,29.42
2023-07-01,2023,7,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3775,258996.12,9.89
2023-08-01,2023,8,Q3,BrandD,Respiratory,West,W-401,REP_W-401,4149,292817.75,15.94
2023-09-01,2023,9,Q3,BrandD,Respiratory,West,W-401,REP_W-401,3494,246495.5,13.96
2023-10-01,2023,10,Q4,BrandD,Respiratory,West,W-401,REP_W-401,3698,265476.89,31.71
2023-11-01,2023,11,Q4,BrandD,Respiratory,West,W-401,REP_W-401,3118,221270.05,17.35
2023-12-01,2023,12,Q4,BrandD,Respiratory,West,W-401,REP_W-401,4186,300491.04,25.58
2021-01-01,2021,1,Q1,BrandD,Respiratory,West,W-402,REP_W-402,2244,168555.34,13.61
2021-02-01,2021,2,Q1,BrandD,Respiratory,West,W-402,REP_W-402,2738,223435.0,23.34
2021-03-01,2021,3,Q1,BrandD,Respiratory,West,W-402,REP_W-402,2528,194808.8,13.66
2021-04-01,2021,4,Q2,BrandD,Respiratory,West,W-402,REP_W-402,2620,205131.26,25.13
2021-05-01,2021,5,Q2,BrandD,Respiratory,West,W-402,REP_W-402,2593,203166.63,28.97
2021-06-01,2021,6,Q2,BrandD,Respiratory,West,W-402,REP_W-402,2912,237107.62,11.04
2021-07-01,2021,7,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3026,236510.23,28.8
2021-08-01,2021,8,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3064,247524.86,22.25
2021-09-01,2021,9,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3164,249748.04,11.05
2021-10-01,2021,10,Q4,BrandD,Respiratory,West,W-402,REP_W-402,2963,227532.02,18.26
2021-11-01,2021,11,Q4,BrandD,Respiratory,West,W-402,REP_W-402,2725,213935.13,11.86
2021-12-01,2021,12,Q4,BrandD,Respiratory,West,W-402,REP_W-402,2720,212464.04,24.81
2022-01-01,2022,1,Q1,BrandD,Respiratory,West,W-402,REP_W-402,2962,226888.49,26.21
2022-02-01,2022,2,Q1,BrandD,Respiratory,West,W-402,REP_W-402,3290,259441.28,10.54
2022-03-01,2022,3,Q1,BrandD,Respiratory,West,W-402,REP_W-402,3142,246119.05,20.15
2022-04-01,2022,4,Q2,BrandD,Respiratory,West,W-402,REP_W-402,3126,247481.31,27.55
2022-05-01,2022,5,Q2,BrandD,Respiratory,West,W-402,REP_W-402,3087,242638.63,30.47
2022-06-01,2022,6,Q2,BrandD,Respiratory,West,W-402,REP_W-402,3008,232451.52,20.32
2022-07-01,2022,7,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3666,291448.94,30.81
2022-08-01,2022,8,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3573,276262.87,20.86
2022-09-01,2022,9,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3469,254775.29,17.46
2022-10-01,2022,10,Q4,BrandD,Respiratory,West,W-402,REP_W-402,3160,248056.28,28.36
2022-11-01,2022,11,Q4,BrandD,Respiratory,West,W-402,REP_W-402,3525,272939.72,19.83
2022-12-01,2022,12,Q4,BrandD,Respiratory,West,W-402,REP_W-402,2986,235582.72,19.33
2023-01-01,2023,1,Q1,BrandD,Respiratory,West,W-402,REP_W-402,3462,281901.96,19.77
2023-02-01,2023,2,Q1,BrandD,Respiratory,West,W-402,REP_W-402,3308,269511.66,28.32
2023-03-01,2023,3,Q1,BrandD,Respiratory,West,W-402,REP_W-402,3298,257371.91,27.97
2023-04-01,2023,4,Q2,BrandD,Respiratory,West,W-402,REP_W-402,3858,297077.88,17.68
2023-05-01,2023,5,Q2,BrandD,Respiratory,West,W-402,REP_W-402,3940,312098.99,16.0
2023-06-01,2023,6,Q2,BrandD,Respiratory,West,W-402,REP_W-402,3996,310559.55,19.81
2023-07-01,2023,7,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3896,307436.71,21.75
2023-08-01,2023,8,Q3,BrandD,Respiratory,West,W-402,REP_W-402,3782,292206.72,13.72
2023-09-01,2023,9,Q3,BrandD,Respiratory,West,W-402,REP_W-402,4472,351901.36,27.05
2023-10-01,2023,10,Q4,BrandD,Respiratory,West,W-402,REP_W-402,3944,303789.95,19.68
2023-11-01,2023,11,Q4,BrandD,Respiratory,West,W-402,REP_W-402,3712,297523.62,16.02
2023-12-01,2023,12,Q4,BrandD,Respiratory,West,W-402,REP_W-402,3509,271503.56,10.56
2021-01-01,2021,1,Q1,BrandD,Respiratory,West,W-403,REP_W-403,2278,185684.46,17.78
2021-02-01,2021,2,Q1,BrandD,Respiratory,West,W-403,REP_W-403,2463,192653.28,31.68
2021-03-01,2021,3,Q1,BrandD,Respiratory,West,W-403,REP_W-403,2260,183199.93,9.34
2021-04-01,2021,4,Q2,BrandD,Respiratory,West,W-403,REP_W-403,2766,224358.57,11.41
2021-05-01,2021,5,Q2,BrandD,Respiratory,West,W-403,REP_W-403,2966,228551.79,9.27
2021-06-01,2021,6,Q2,BrandD,Respiratory,West,W-403,REP_W-403,3007,241368.66,23.02
2021-07-01,2021,7,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3638,288745.22,9.31
2021-08-01,2021,8,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3493,275611.99,28.07
2021-09-01,2021,9,Q3,BrandD,Respiratory,West,W-403,REP_W-403,2718,223649.38,20.29
2021-10-01,2021,10,Q4,BrandD,Respiratory,West,W-403,REP_W-403,2308,182499.29,20.65
2021-11-01,2021,11,Q4,BrandD,Respiratory,West,W-403,REP_W-403,2748,216618.79,21.48
2021-12-01,2021,12,Q4,BrandD,Respiratory,West,W-403,REP_W-403,2864,229810.88,12.1
2022-01-01,2022,1,Q1,BrandD,Respiratory,West,W-403,REP_W-403,2612,212142.79,12.74
2022-02-01,2022,2,Q1,BrandD,Respiratory,West,W-403,REP_W-403,2736,218587.13,15.65
2022-03-01,2022,3,Q1,BrandD,Respiratory,West,W-403,REP_W-403,3549,290978.7,22.24
2022-04-01,2022,4,Q2,BrandD,Respiratory,West,W-403,REP_W-403,3188,258134.82,13.04
2022-05-01,2022,5,Q2,BrandD,Respiratory,West,W-403,REP_W-403,3592,275253.43,10.79
2022-06-01,2022,6,Q2,BrandD,Respiratory,West,W-403,REP_W-403,3169,251211.44,31.28
2022-07-01,2022,7,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3440,272515.57,8.53
2022-08-01,2022,8,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3294,266445.28,27.26
2022-09-01,2022,9,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3097,235105.45,26.91
2022-10-01,2022,10,Q4,BrandD,Respiratory,West,W-403,REP_W-403,3529,297157.56,15.13
2022-11-01,2022,11,Q4,BrandD,Respiratory,West,W-403,REP_W-403,2738,221698.19,11.26
2022-12-01,2022,12,Q4,BrandD,Respiratory,West,W-403,REP_W-403,3206,257629.34,11.5
2023-01-01,2023,1,Q1,BrandD,Respiratory,West,W-403,REP_W-403,3086,253092.98,24.74
2023-02-01,2023,2,Q1,BrandD,Respiratory,West,W-403,REP_W-403,3443,288783.02,23.43
2023-03-01,2023,3,Q1,BrandD,Respiratory,West,W-403,REP_W-403,3382,275684.47,26.79
2023-04-01,2023,4,Q2,BrandD,Respiratory,West,W-403,REP_W-403,3948,322315.96,30.5
2023-05-01,2023,5,Q2,BrandD,Respiratory,West,W-403,REP_W-403,3478,279385.49,24.61
2023-06-01,2023,6,Q2,BrandD,Respiratory,West,W-403,REP_W-403,4275,341543.24,11.74
2023-07-01,2023,7,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3858,306161.32,13.84
2023-08-01,2023,8,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3341,263258.02,28.21
2023-09-01,2023,9,Q3,BrandD,Respiratory,West,W-403,REP_W-403,3906,308648.47,13.02
2023-10-01,2023,10,Q4,BrandD,Respiratory,West,W-403,REP_W-403,3501,272923.28,9.74
2023-11-01,2023,11,Q4,BrandD,Respiratory,West,W-403,REP_W-403,2950,235995.16,24.88
2023-12-01,2023,12,Q4,BrandD,Respiratory,West,W-403,REP_W-403,3579,277087.71,17.66
